geo_id,name,total,hascomputer,dialup,broadband,nointernet,nocomputer
0500000US40121,"Pittsburg County, Oklahoma",17745,14605,45,12466,2094,3140
0500000US40129,"Roger Mills County, Oklahoma",1352,1114,17,874,223,238
0500000US40153,"Woodward County, Oklahoma",7255,6402,23,5449,930,853
0500000US40021,"Cherokee County, Oklahoma",16507,12877,54,10288,2535,3630
0500000US40041,"Delaware County, Oklahoma",16574,13798,85,11208,2505,2776
0500000US40045,"Ellis County, Oklahoma",1607,1342,10,1079,253,265
0500000US40051,"Grady County, Oklahoma",19836,17057,86,13300,3671,2779
0500000US40119,"Payne County, Oklahoma",30485,27358,133,24111,3114,3127
0500000US40125,"Pottawatomie County, Oklahoma",26003,22084,130,18201,3753,3919
0500000US40037,"Creek County, Oklahoma",26642,22203,96,19785,2322,4439
0500000US40141,"Tillman County, Oklahoma",2954,2385,23,2017,345,569
0500000US40149,"Washita County, Oklahoma",4363,3802,16,2981,805,561
0500000US40033,"Cotton County, Oklahoma",2212,1812,29,1490,293,400
0500000US40075,"Kiowa County, Oklahoma",3772,2993,10,2603,380,779
0500000US40079,"Le Flore County, Oklahoma",18367,14054,104,11864,2086,4313
0500000US40089,"McCurtain County, Oklahoma",12791,8677,51,7072,1554,4114
0500000US40093,"Major County, Oklahoma",3050,2593,27,2191,375,457
0500000US40097,"Mayes County, Oklahoma",15838,13475,113,11624,1738,2363
0500000US40109,"Oklahoma County, Oklahoma",299232,265834,713,236069,29052,33398
0500000US40039,"Custer County, Oklahoma",10505,9502,49,8195,1258,1003
0500000US40007,"Beaver County, Oklahoma",2027,1693,2,1499,192,334
0500000US40085,"Love County, Oklahoma",3193,2655,0,2065,590,538
0500000US40009,"Beckham County, Oklahoma",7562,6575,26,5669,880,987
0500000US40023,"Choctaw County, Oklahoma",5991,4234,40,3454,740,1757
0500000US40065,"Jackson County, Oklahoma",9868,8408,59,7567,782,1460
0500000US40081,"Lincoln County, Oklahoma",12821,10349,167,7940,2242,2472
0500000US41047,"Marion County, Oregon",116861,106405,646,96741,9018,10456
0500000US41029,"Jackson County, Oregon",87417,79417,552,72148,6717,8000
0500000US41023,"Grant County, Oregon",3294,2765,19,2504,242,529
0500000US41031,"Jefferson County, Oregon",7892,6907,18,6101,788,985
0500000US41005,"Clackamas County, Oregon",155456,145407,805,135163,9439,10049
0500000US41043,"Linn County, Oregon",47030,42025,277,37662,4086,5005
0500000US41057,"Tillamook County, Oregon",10816,9329,83,8352,894,1487
0500000US41001,"Baker County, Oregon",6927,5938,51,4967,920,989
0500000US41033,"Josephine County, Oregon",35978,31594,331,28053,3210,4384
0500000US41059,"Umatilla County, Oregon",26886,23428,92,20644,2692,3458
0500000US41041,"Lincoln County, Oregon",21110,18669,153,16685,1831,2441
0500000US41009,"Columbia County, Oregon",19296,17156,166,15816,1174,2140
0500000US41055,"Sherman County, Oregon",736,643,6,544,93,93
0500000US41065,"Wasco County, Oregon",10266,8820,122,7620,1078,1446
0500000US41039,"Lane County, Oregon",150780,139001,962,124293,13746,11779
0500000US41045,"Malheur County, Oregon",10138,8382,58,7031,1293,1756
0500000US41067,"Washington County, Oregon",216507,206734,637,192241,13856,9773
0500000US41049,"Morrow County, Oregon",3959,3487,35,2966,486,472
0500000US41007,"Clatsop County, Oregon",15910,14096,37,12849,1210,1814
0500000US41015,"Curry County, Oregon",10440,8870,131,7676,1063,1570
0500000US41021,"Gilliam County, Oregon",848,694,16,589,89,154
0500000US41037,"Lake County, Oregon",3494,2792,3,2140,649,702
0500000US41061,"Union County, Oregon",10481,9188,100,8211,877,1293
0500000US42045,"Delaware County, Pennsylvania",206405,185781,631,171980,13170,20624
0500000US42119,"Union County, Pennsylvania",14739,12171,125,10736,1310,2568
0500000US42127,"Wayne County, Pennsylvania",18739,16012,431,14292,1289,2727
0500000US42043,"Dauphin County, Pennsylvania",111684,96990,611,87895,8484,14694
0500000US42129,"Westmoreland County, Pennsylvania",151665,128622,1043,116906,10673,23043
0500000US42053,"Forest County, Pennsylvania",1631,1255,34,1010,211,376
0500000US42089,"Monroe County, Pennsylvania",56770,51274,343,46550,4381,5496
0500000US42101,"Philadelphia County, Pennsylvania",594778,499964,2245,432292,65427,94814
0500000US42013,"Blair County, Pennsylvania",51625,42505,247,38248,4010,9120
0500000US42021,"Cambria County, Pennsylvania",56793,45708,367,41488,3853,11085
0500000US42011,"Berks County, Pennsylvania",154467,134423,1305,123482,9636,20044
0500000US42061,"Huntingdon County, Pennsylvania",16808,13863,168,12242,1453,2945
0500000US42073,"Lawrence County, Pennsylvania",36907,30566,381,27200,2985,6341
0500000US42087,"Mifflin County, Pennsylvania",19094,14790,240,12547,2003,4304
0500000US42041,"Cumberland County, Pennsylvania",98877,88125,519,81304,6302,10752
0500000US42003,"Allegheny County, Pennsylvania",537960,471383,2165,434359,34859,66577
0500000US42109,"Snyder County, Pennsylvania",14716,11979,128,10718,1133,2737
0500000US42115,"Susquehanna County, Pennsylvania",17347,14988,195,13511,1282,2359
0500000US42039,"Crawford County, Pennsylvania",35012,29044,379,25863,2802,5968
0500000US42049,"Erie County, Pennsylvania",110050,95522,954,85942,8626,14528
0500000US42057,"Fulton County, Pennsylvania",5950,4676,98,4004,574,1274
0500000US42067,"Juniata County, Pennsylvania",9404,7430,150,6646,634,1974
0500000US42107,"Schuylkill County, Pennsylvania",58733,47947,428,43058,4461,10786
0500000US42131,"Wyoming County, Pennsylvania",10784,9367,119,8760,488,1417
0500000US42001,"Adams County, Pennsylvania",39221,34012,465,30417,3130,5209
0500000US42005,"Armstrong County, Pennsylvania",27990,22823,364,20282,2177,5167
0500000US42035,"Clinton County, Pennsylvania",14744,12270,183,10883,1204,2474
0500000US42025,"Carbon County, Pennsylvania",25739,21961,221,19783,1957,3778
0500000US42027,"Centre County, Pennsylvania",57908,52758,407,46996,5355,5150
0500000US42097,"Northumberland County, Pennsylvania",39132,30709,373,27391,2945,8423
0500000US42095,"Northampton County, Pennsylvania",114123,100330,730,91525,8075,13793
0500000US42023,"Cameron County, Pennsylvania",2232,1786,12,1580,194,446
0500000US42121,"Venango County, Pennsylvania",21915,18362,206,16236,1920,3553
0500000US42007,"Beaver County, Pennsylvania",70817,59836,423,54867,4546,10981
0500000US42017,"Bucks County, Pennsylvania",237383,217835,745,206225,10865,19548
0500000US42069,"Lackawanna County, Pennsylvania",86628,72411,703,65362,6346,14217
0500000US42083,"McKean County, Pennsylvania",17169,14398,134,12495,1769,2771
0500000US42051,"Fayette County, Pennsylvania",54511,43215,310,38893,4012,11296
0500000US42091,"Montgomery County, Pennsylvania",313949,289853,1067,274945,13841,24096
0500000US42059,"Greene County, Pennsylvania",14211,11858,99,10735,1024,2353
0500000US42075,"Lebanon County, Pennsylvania",53281,45314,296,41349,3669,7967
0500000US42079,"Luzerne County, Pennsylvania",128054,105852,1174,94774,9904,22202
0500000US42093,"Montour County, Pennsylvania",7482,6267,64,5616,587,1215
0500000US42037,"Columbia County, Pennsylvania",26582,22198,201,19916,2081,4384
0500000US42019,"Butler County, Pennsylvania",76240,67340,503,62820,4017,8900
0500000US42065,"Jefferson County, Pennsylvania",18465,14543,177,13036,1330,3922
0500000US42071,"Lancaster County, Pennsylvania",199889,171173,1618,151904,17651,28716
0500000US42099,"Perry County, Pennsylvania",18091,15208,268,13542,1398,2883
0500000US42105,"Potter County, Pennsylvania",6523,5355,76,4839,440,1168
0500000US42117,"Tioga County, Pennsylvania",16178,13495,309,12047,1139,2683
0500000US44007,"Providence County, Rhode Island",238171,204378,932,186862,16584,33793
0500000US44001,"Bristol County, Rhode Island",19553,17375,144,16279,952,2178
0500000US44005,"Newport County, Rhode Island",35217,31836,172,29284,2380,3381
0500000US45003,"Aiken County, South Carolina",66710,57876,517,49849,7510,8834
0500000US45071,"Newberry County, South Carolina",14939,11382,135,9335,1912,3557
0500000US45037,"Edgefield County, South Carolina",9063,6956,79,5661,1216,2107
0500000US45027,"Clarendon County, South Carolina",13327,10223,61,8449,1713,3104
0500000US45029,"Colleton County, South Carolina",15145,13000,118,11425,1457,2145
0500000US45085,"Sumter County, South Carolina",41137,34046,228,29382,4436,7091
0500000US45063,"Lexington County, South Carolina",111265,99701,410,89014,10277,11564
0500000US45011,"Barnwell County, South Carolina",8326,6245,34,4978,1233,2081
0500000US45091,"York County, South Carolina",98155,89843,257,82183,7403,8312
0500000US45015,"Berkeley County, South Carolina",74931,68266,297,59961,8008,6665
0500000US45031,"Darlington County, South Carolina",26592,20026,113,17136,2777,6566
0500000US45043,"Georgetown County, South Carolina",25111,21278,62,18192,3024,3833
0500000US45007,"Anderson County, South Carolina",76632,65087,174,55313,9600,11545
0500000US45025,"Chesterfield County, South Carolina",17977,13507,43,10755,2709,4470
0500000US45047,"Greenwood County, South Carolina",27207,22100,164,18812,3124,5107
0500000US45051,"Horry County, South Carolina",128586,116036,577,103794,11665,12550
0500000US45055,"Kershaw County, South Carolina",24833,20330,129,16859,3342,4503
0500000US45075,"Orangeburg County, South Carolina",32966,25096,235,20583,4278,7870
0500000US45001,"Abbeville County, South Carolina",9455,7289,21,6112,1156,2166
0500000US45009,"Bamberg County, South Carolina",5422,4099,54,3025,1020,1323
0500000US45017,"Calhoun County, South Carolina",6121,4668,77,4011,580,1453
0500000US45033,"Dillon County, South Carolina",10968,7932,38,5587,2307,3036
0500000US45079,"Richland County, South Carolina",150309,137487,350,119289,17848,12822
0500000US45039,"Fairfield County, South Carolina",8979,6640,41,4636,1963,2339
0500000US45049,"Hampton County, South Carolina",6924,5291,42,4519,730,1633
0500000US45045,"Greenville County, South Carolina",189334,165656,438,150057,15161,23678
0500000US45057,"Lancaster County, South Carolina",32632,27834,145,24628,3061,4798
0500000US45035,"Dorchester County, South Carolina",54549,49329,153,43209,5967,5220
0500000US45041,"Florence County, South Carolina",52051,42829,183,36593,6053,9222
0500000US45059,"Laurens County, South Carolina",25373,20501,199,16916,3386,4872
0500000US45065,"McCormick County, South Carolina",3967,3066,11,2628,427,901
0500000US45077,"Pickens County, South Carolina",47375,40511,201,35380,4930,6864
0500000US45087,"Union County, South Carolina",11544,8722,39,7101,1582,2822
0500000US45089,"Williamsburg County, South Carolina",12411,8440,30,5890,2520,3971
0500000US46003,"Aurora County, South Dakota",1161,919,8,810,101,242
0500000US46051,"Grant County, South Dakota",3212,2726,31,2504,191,486
0500000US46123,"Tripp County, South Dakota",2406,2025,3,1727,295,381
0500000US46071,"Jackson County, South Dakota",884,568,3,447,118,316
0500000US46099,"Minnehaha County, South Dakota",75049,67765,446,60917,6402,7284
0500000US46033,"Custer County, South Dakota",3941,3458,74,2960,424,483
0500000US46069,"Hyde County, South Dakota",598,502,0,461,41,96
0500000US46025,"Clark County, South Dakota",1536,1241,18,1052,171,295
0500000US46049,"Faulk County, South Dakota",902,692,6,616,70,210
0500000US46077,"Kingsbury County, South Dakota",2296,1897,11,1650,236,399
0500000US46129,"Walworth County, South Dakota",2296,1770,19,1486,265,526
0500000US46027,"Clay County, South Dakota",5223,4911,4,4568,339,312
0500000US46037,"Day County, South Dakota",2599,2137,22,1688,427,462
0500000US46043,"Douglas County, South Dakota",1250,992,7,841,144,258
0500000US46063,"Harding County, South Dakota",548,492,2,453,37,56
0500000US46089,"McPherson County, South Dakota",1012,744,0,650,94,268
0500000US46109,"Roberts County, South Dakota",3824,3058,19,2662,377,766
0500000US46119,"Sully County, South Dakota",567,479,3,437,39,88
0500000US46083,"Lincoln County, South Dakota",19294,18242,135,17068,1039,1052
0500000US46079,"Lake County, South Dakota",4675,4102,17,3738,347,573
0500000US46081,"Lawrence County, South Dakota",11022,9801,23,8961,817,1221
0500000US46029,"Codington County, South Dakota",11974,10528,53,9179,1296,1446
0500000US46019,"Butte County, South Dakota",4178,3485,12,3088,385,693
0500000US46031,"Corson County, South Dakota",1186,732,0,639,93,454
0500000US46045,"Edmunds County, South Dakota",1563,1326,4,1109,213,237
0500000US46021,"Campbell County, South Dakota",658,512,2,444,66,146
0500000US46007,"Bennett County, South Dakota",985,764,9,665,90,221
0500000US46055,"Haakon County, South Dakota",909,695,7,512,176,214
0500000US46075,"Jones County, South Dakota",403,352,6,300,46,51
0500000US46093,"Meade County, South Dakota",10912,9668,31,8881,756,1244
0500000US46087,"McCook County, South Dakota",2209,1953,27,1687,239,256
0500000US46125,"Turner County, South Dakota",3470,2818,22,2478,318,652
0500000US46013,"Brown County, South Dakota",16184,13806,71,12380,1355,2378
0500000US46061,"Hanson County, South Dakota",1069,942,12,874,56,127
0500000US46095,"Mellette County, South Dakota",668,424,0,266,158,244
0500000US46105,"Perkins County, South Dakota",1285,1041,12,980,49,244
0500000US46103,"Pennington County, South Dakota",43598,38960,145,35271,3544,4638
0500000US46127,"Union County, South Dakota",6463,5682,43,5091,548,781
0500000US46097,"Miner County, South Dakota",973,823,11,732,80,150
0500000US46137,"Ziebach County, South Dakota",744,452,0,380,72,292
0500000US46039,"Deuel County, South Dakota",1799,1517,17,1349,151,282
0500000US46009,"Bon Homme County, South Dakota",2536,2046,16,1757,273,490
0500000US46015,"Brule County, South Dakota",2221,1676,22,1517,137,545
0500000US46047,"Fall River County, South Dakota",3119,2601,18,2349,234,518
0500000US46053,"Gregory County, South Dakota",1845,1447,4,1273,170,398
0500000US46102,"Oglala Lakota County, South Dakota",2820,1636,19,1332,285,1184
0500000US47119,"Maury County, Tennessee",33572,29850,130,26405,3315,3722
0500000US47173,"Union County, Tennessee",7126,5863,9,4417,1437,1263
0500000US47125,"Montgomery County, Tennessee",70303,64117,243,58595,5279,6186
0500000US47043,"Dickson County, Tennessee",18978,15183,120,13314,1749,3795
0500000US47129,"Morgan County, Tennessee",7517,5853,43,5050,760,1664
0500000US47061,"Grundy County, Tennessee",4838,3643,39,3068,536,1195
0500000US47123,"Monroe County, Tennessee",17694,13921,94,12257,1570,3773
0500000US47079,"Henry County, Tennessee",13406,11164,23,9518,1623,2242
0500000US47029,"Cocke County, Tennessee",14181,10370,81,8129,2160,3811
0500000US47033,"Crockett County, Tennessee",5335,4177,25,3533,619,1158
0500000US47041,"DeKalb County, Tennessee",7487,5800,90,5049,661,1687
0500000US47095,"Lake County, Tennessee",2203,1541,17,1317,207,662
0500000US47093,"Knox County, Tennessee",183318,163398,396,146351,16651,19920
0500000US47101,"Lewis County, Tennessee",4758,3383,49,2718,616,1375
0500000US47107,"McMinn County, Tennessee",20427,16139,145,13936,2058,4288
0500000US47117,"Marshall County, Tennessee",12335,10347,84,8557,1706,1988
0500000US47131,"Obion County, Tennessee",12715,10438,55,8881,1502,2277
0500000US47143,"Rhea County, Tennessee",12342,9774,40,8011,1723,2568
0500000US47151,"Scott County, Tennessee",8703,6662,49,5280,1333,2041
0500000US47167,"Tipton County, Tennessee",21325,18524,150,15747,2627,2801
0500000US47001,"Anderson County, Tennessee",30483,25431,159,23008,2264,5052
0500000US47045,"Dyer County, Tennessee",15180,12534,52,11205,1277,2646
0500000US47049,"Fentress County, Tennessee",7403,5599,38,4719,842,1804
0500000US47053,"Gibson County, Tennessee",19223,15697,98,13326,2273,3526
0500000US47065,"Hamilton County, Tennessee",140890,121197,307,109119,11771,19693
0500000US47105,"Loudon County, Tennessee",20215,17502,56,15313,2133,2713
0500000US47149,"Rutherford County, Tennessee",109468,102123,224,90539,11360,7345
0500000US47159,"Smith County, Tennessee",7584,6049,44,5353,652,1535
0500000US47189,"Wilson County, Tennessee",48841,44456,65,40625,3766,4385
0500000US47163,"Sullivan County, Tennessee",66239,56021,209,49656,6156,10218
0500000US47177,"Warren County, Tennessee",15655,12162,146,10572,1444,3493
0500000US47179,"Washington County, Tennessee",53190,46393,312,42151,3930,6797
0500000US47005,"Benton County, Tennessee",6786,5029,72,4045,912,1757
0500000US47013,"Campbell County, Tennessee",16172,11676,81,9322,2273,4496
0500000US47015,"Cannon County, Tennessee",5513,4481,36,3530,915,1032
0500000US47047,"Fayette County, Tennessee",15410,12759,45,10981,1733,2651
0500000US47067,"Hancock County, Tennessee",2809,1905,19,1200,686,904
0500000US47091,"Johnson County, Tennessee",6858,4991,139,3952,900,1867
0500000US47103,"Lincoln County, Tennessee",13636,10849,107,8494,2248,2787
0500000US47127,"Moore County, Tennessee",2602,2060,16,1587,457,542
0500000US47051,"Franklin County, Tennessee",16431,13686,153,11374,2159,2745
0500000US47009,"Blount County, Tennessee",50159,43465,148,38396,4921,6694
0500000US47099,"Lawrence County, Tennessee",16131,12622,63,10650,1909,3509
0500000US47019,"Carter County, Tennessee",23594,18085,299,14678,3108,5509
0500000US47057,"Grainger County, Tennessee",8948,7266,91,6292,883,1682
0500000US47097,"Lauderdale County, Tennessee",9754,7790,26,6523,1241,1964
0500000US47115,"Marion County, Tennessee",11582,9349,35,7862,1452,2233
0500000US47133,"Overton County, Tennessee",8974,6492,90,5571,831,2482
0500000US47165,"Sumner County, Tennessee",65645,58751,265,54023,4463,6894
0500000US47169,"Trousdale County, Tennessee",3054,2323,23,1907,393,731
0500000US47187,"Williamson County, Tennessee",75344,72290,113,69206,2971,3054
0500000US47027,"Clay County, Tennessee",3173,2254,28,1750,476,919
0500000US47059,"Greene County, Tennessee",27244,21630,310,18428,2892,5614
0500000US47157,"Shelby County, Tennessee",350260,291548,1261,251753,38534,58712
0500000US47175,"Van Buren County, Tennessee",2163,1589,23,1448,118,574
0500000US47077,"Henderson County, Tennessee",10671,8480,42,7146,1292,2191
0500000US47081,"Hickman County, Tennessee",8667,6125,80,4949,1096,2542
0500000US47089,"Jefferson County, Tennessee",19910,16934,19,14030,2885,2976
0500000US47153,"Sequatchie County, Tennessee",5441,4560,47,3806,707,881
