GEO_ID,NAME,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel
0500000US51570,"Colonial Heights city, Virginia",13923,60.6,9.1,1229
0500000US51580,"Covington city, Virginia",4601,56.7,4.9,411
0500000US51590,"Danville city, Virginia",33276,55.2,9.2,4493
0500000US51595,"Emporia city, Virginia",4183,60.4,23.3,699
0500000US51600,"Fairfax city, Virginia",18995,70.1,4,1473
0500000US51610,"Falls Church city, Virginia",10819,74.5,3.9,280
0500000US51620,"Franklin city, Virginia",6318,63.3,15,627
0500000US51630,"Fredericksburg city, Virginia",23012,71,5.4,2210
0500000US51640,"Galax city, Virginia",5383,55.4,6.4,959
0500000US51650,"Hampton city, Virginia",109643,65.3,7.2,11037
0500000US51660,"Harrisonburg city, Virginia",45482,59.8,4.5,9725
0500000US51670,"Hopewell city, Virginia",17302,59.9,8.3,2382
0500000US51678,"Lexington city, Virginia",6606,37,4.2,647
0500000US51680,"Lynchburg city, Virginia",66433,58.2,6.2,9771
0500000US51683,"Manassas city, Virginia",31506,74.6,5.7,1963
0500000US51685,"Manassas Park city, Virginia",12640,73.2,6.3,867
0500000US51690,"Martinsville city, Virginia",10183,56.9,7.8,1545
0500000US51700,"Newport News city, Virginia",142166,67.4,6.7,14479
0500000US51710,"Norfolk city, Virginia",201428,69.1,8.2,25045
0500000US51720,"Norton city, Virginia",3112,57.4,13.8,654
0500000US51730,"Petersburg city, Virginia",25609,60.7,11.3,4421
0500000US51735,"Poquoson city, Virginia",9880,63,5.3,318
0500000US51740,"Portsmouth city, Virginia",75069,65.1,9.2,7566
0500000US51750,"Radford city, Virginia",16037,52,5.9,4156
0500000US51760,"Richmond city, Virginia",187419,65.4,7.6,31368
0500000US51770,"Roanoke city, Virginia",79627,64.1,6.8,10943
0500000US51775,"Salem city, Virginia",21168,61.1,5.2,1246
0500000US51790,"Staunton city, Virginia",20312,60,3.2,1725
0500000US51800,"Suffolk city, Virginia",69571,66.9,6.2,4851
0500000US51810,"Virginia Beach city, Virginia",360313,70.5,4.9,18936
0500000US51820,"Waynesboro city, Virginia",17265,62.5,4.5,1945
0500000US51830,"Williamsburg city, Virginia",13418,49.2,7.5,1902
0500000US51840,"Winchester city, Virginia",22195,64.3,3.8,2138
0500000US53001,"Adams County, Washington",13323,63.2,6.3,2130
0500000US53003,"Asotin County, Washington",18314,56.5,6.9,1597
0500000US53005,"Benton County, Washington",147845,62,5.2,12222
0500000US53007,"Chelan County, Washington",59783,61.3,5.3,4231
0500000US53009,"Clallam County, Washington",63094,49.5,7.7,6031
0500000US53011,"Clark County, Washington",364435,64.3,5.4,23522
0500000US53013,"Columbia County, Washington",3350,55.1,4.5,287
0500000US53015,"Cowlitz County, Washington",83678,56.7,7.8,9065
0500000US53017,"Douglas County, Washington",31539,62.6,4,2670
0500000US53019,"Ferry County, Washington",6435,44.6,7.7,895
0500000US53021,"Franklin County, Washington",63838,65.9,5.6,5721
0500000US53023,"Garfield County, Washington",1783,55.9,7.4,137
0500000US53025,"Grant County, Washington",69406,62.7,5.6,6958
0500000US53027,"Grays Harbor County, Washington",58610,51.1,8.4,6298
0500000US53029,"Island County, Washington",68293,58,6.1,3901
0500000US53031,"Jefferson County, Washington",27428,45.3,6.3,2149
0500000US53033,"King County, Washington",1765344,69.9,4.5,123783
0500000US53035,"Kitsap County, Washington",214355,61.8,5.2,14753
0500000US53037,"Kittitas County, Washington",37944,60.7,6,6090
0500000US53039,"Klickitat County, Washington",17681,50.2,6.2,2029
0500000US53041,"Lewis County, Washington",62358,53.2,8.2,6778
0500000US53043,"Lincoln County, Washington",8513,51.1,4.3,657
0500000US53045,"Mason County, Washington",51963,50.3,7.5,5249
0500000US53047,"Okanogan County, Washington",33122,54.9,6.4,4727
0500000US53049,"Pacific County, Washington",18164,41.7,6.8,2118
0500000US53051,"Pend Oreille County, Washington",10987,45.1,6,1141
0500000US53053,"Pierce County, Washington",677697,64.6,5.8,54321
0500000US53055,"San Juan County, Washington",14521,54.4,3,1086
0500000US53057,"Skagit County, Washington",99600,59.6,5.8,8714
0500000US53059,"Skamania County, Washington",9653,56.2,4.8,818
0500000US53061,"Snohomish County, Washington",627302,67.7,4.6,35866
0500000US53063,"Spokane County, Washington",399212,61.1,5.6,42072
0500000US53065,"Stevens County, Washington",35676,49.2,6.7,3940
0500000US53067,"Thurston County, Washington",222075,63,6.9,17798
0500000US53069,"Wahkiakum County, Washington",3613,40.4,5.3,202
0500000US53071,"Walla Walla County, Washington",48783,57.7,5.2,4288
0500000US53073,"Whatcom County, Washington",178886,62.8,6.3,21337
0500000US53075,"Whitman County, Washington",42093,58.9,9,8608
0500000US53077,"Yakima County, Washington",182459,61.6,6.6,20427
0500000US54001,"Barbour County, West Virginia",13749,51.4,8,2126
0500000US54003,"Berkeley County, West Virginia",89435,65,6.9,7964
0500000US54005,"Boone County, West Virginia",18435,40,9.4,3214
0500000US54007,"Braxton County, West Virginia",11830,53,13.9,1529
0500000US54009,"Brooke County, West Virginia",19149,55.2,3.1,1852
0500000US54011,"Cabell County, West Virginia",78196,52.6,5.4,13592
0500000US54013,"Calhoun County, West Virginia",6089,42.7,15.3,886
0500000US54015,"Clay County, West Virginia",7027,40.3,8.1,1431
0500000US54017,"Doddridge County, West Virginia",7276,42.6,5,786
0500000US54019,"Fayette County, West Virginia",36120,47.4,7.4,4814
0500000US54021,"Gilmer County, West Virginia",7145,41.2,9.6,747
0500000US54023,"Grant County, West Virginia",9702,53.2,5.1,781
0500000US54025,"Greenbrier County, West Virginia",29135,50.3,6.7,3569
0500000US54027,"Hampshire County, West Virginia",19541,48.7,5.3,2446
0500000US54029,"Hancock County, West Virginia",24549,58.7,7.1,1960
0500000US54031,"Hardy County, West Virginia",11268,58.8,3,639
0500000US54033,"Harrison County, West Virginia",55160,58.3,6.7,6088
0500000US54035,"Jackson County, West Virginia",23570,50,4.3,2441
0500000US54037,"Jefferson County, West Virginia",45097,64.9,6.9,3033
0500000US54039,"Kanawha County, West Virginia",152568,55.7,6.2,17828
0500000US54041,"Lewis County, West Virginia",13132,51.7,6.1,1888
0500000US54043,"Lincoln County, West Virginia",16804,43.8,6.8,2971
0500000US54045,"Logan County, West Virginia",27660,43.2,13.2,4870
0500000US54047,"McDowell County, West Virginia",15687,28.3,9.3,3521
0500000US54049,"Marion County, West Virginia",46457,57,5.9,5564
0500000US54051,"Marshall County, West Virginia",25965,50.7,4.9,2868
0500000US54053,"Mason County, West Virginia",22068,45,6,2581
0500000US54055,"Mercer County, West Virginia",49533,48.7,6,6958
0500000US54057,"Mineral County, West Virginia",22491,54.9,6.4,2009
0500000US54059,"Mingo County, West Virginia",19915,41.5,16.5,4235
0500000US54061,"Monongalia County, West Virginia",89969,59.7,6.6,16269
0500000US54063,"Monroe County, West Virginia",11073,50.4,7.8,1126
0500000US54065,"Morgan County, West Virginia",14766,55.7,8.6,904
0500000US54067,"Nicholas County, West Virginia",20716,50.5,6.8,2616
0500000US54069,"Ohio County, West Virginia",35436,59.6,5.1,3082
0500000US54071,"Pendleton County, West Virginia",5961,50.8,4.8,557
0500000US54073,"Pleasants County, West Virginia",6290,52.9,9,584
0500000US54075,"Pocahontas County, West Virginia",7209,50.5,4.6,791
0500000US54077,"Preston County, West Virginia",28003,52.6,8.2,2662
0500000US54079,"Putnam County, West Virginia",45524,59.1,3.3,2971
0500000US54081,"Raleigh County, West Virginia",62185,50,7.8,7495
0500000US54083,"Randolph County, West Virginia",24061,50.4,6.6,3136
0500000US54085,"Ritchie County, West Virginia",8174,49.4,7.9,871
0500000US54087,"Roane County, West Virginia",11409,44,9.7,1784
0500000US54089,"Summers County, West Virginia",11081,44.8,9.9,1534
0500000US54091,"Taylor County, West Virginia",13881,53.7,8.1,1505
0500000US54093,"Tucker County, West Virginia",6050,53.1,6.5,574
0500000US54095,"Tyler County, West Virginia",7377,46.3,6.4,919
0500000US54097,"Upshur County, West Virginia",20129,53.3,8,2753
0500000US54099,"Wayne County, West Virginia",33179,45.2,7.8,4917
0500000US54101,"Webster County, West Virginia",7038,47.6,10.8,1250
0500000US54103,"Wetzel County, West Virginia",12840,46.2,7,1819
0500000US54105,"Wirt County, West Virginia",4673,47.8,5.8,542
0500000US54107,"Wood County, West Virginia",69651,55.4,5.1,7792
0500000US54109,"Wyoming County, West Virginia",17816,39.4,13.2,3085
0500000US55001,"Adams County, Wisconsin",17470,46.5,7.4,1520
0500000US55003,"Ashland County, Wisconsin",12635,61.3,5.9,1161
0500000US55005,"Barron County, Wisconsin",36601,62.6,3.2,2740
0500000US55007,"Bayfield County, Wisconsin",12684,58.2,4.7,911
0500000US55009,"Brown County, Wisconsin",204256,69.3,3.5,14110
0500000US55011,"Buffalo County, Wisconsin",10812,64.7,2.1,700
0500000US55013,"Burnett County, Wisconsin",12844,54.2,5,1145
0500000US55015,"Calumet County, Wisconsin",39028,72,2.2,1420
0500000US55017,"Chippewa County, Wisconsin",50817,64.3,3.3,3270
0500000US55019,"Clark County, Wisconsin",25464,64.1,3,1965
0500000US55021,"Columbia County, Wisconsin",46008,68.7,3.4,2511
0500000US55023,"Crawford County, Wisconsin",13343,58.7,3.4,894
0500000US55025,"Dane County, Wisconsin",431911,72.4,3.1,42612
0500000US55027,"Dodge County, Wisconsin",71474,65.2,4.3,3995
0500000US55029,"Door County, Wisconsin",23537,59.8,4,1400
0500000US55031,"Douglas County, Wisconsin",35627,64.2,4.2,3258
0500000US55033,"Dunn County, Wisconsin",36587,66.1,3.6,3405
0500000US55035,"Eau Claire County, Wisconsin",84320,69,3.7,9824
0500000US55037,"Florence County, Wisconsin",3710,55.2,6.1,219
0500000US55039,"Fond du Lac County, Wisconsin",82623,67.2,3.7,4579
0500000US55041,"Forest County, Wisconsin",7403,53.7,6.7,791
0500000US55043,"Grant County, Wisconsin",42234,64.5,3.1,4336
0500000US55045,"Green County, Wisconsin",29482,70.6,2.2,1408
0500000US55047,"Green Lake County, Wisconsin",15049,62.6,2.8,999
0500000US55049,"Iowa County, Wisconsin",18763,68.7,3.2,1102
0500000US55051,"Iron County, Wisconsin",4999,54.2,7.3,556
0500000US55053,"Jackson County, Wisconsin",16496,60.4,5,1167
0500000US55055,"Jefferson County, Wisconsin",68651,69.4,3.7,3906
0500000US55057,"Juneau County, Wisconsin",21711,58.6,3.7,1926
0500000US55059,"Kenosha County, Wisconsin",133650,67.6,6.8,11892
0500000US55061,"Kewaunee County, Wisconsin",16446,66.3,2.9,877
0500000US55063,"La Crosse County, Wisconsin",96841,67.5,4,10511
0500000US55065,"Lafayette County, Wisconsin",13132,67.2,2.2,840
0500000US55067,"Langlade County, Wisconsin",15933,58.1,7.2,1530
0500000US55069,"Lincoln County, Wisconsin",23426,63,3.9,1372
0500000US55071,"Manitowoc County, Wisconsin",64966,64.5,3,4298
0500000US55073,"Marathon County, Wisconsin",107771,68.4,3.4,6243
0500000US55075,"Marinette County, Wisconsin",33820,58.2,4.8,2870
0500000US55077,"Marquette County, Wisconsin",12552,58.2,5.2,929
0500000US55078,"Menominee County, Wisconsin",3318,52,5.9,677
0500000US55079,"Milwaukee County, Wisconsin",747409,65.5,6.2,100730
0500000US55081,"Monroe County, Wisconsin",35224,64.3,3.6,2699
0500000US55083,"Oconto County, Wisconsin",30944,63.6,3.5,1879
0500000US55085,"Oneida County, Wisconsin",29982,57.4,2.9,1697
0500000US55087,"Outagamie County, Wisconsin",145721,70.3,2.9,8542
0500000US55089,"Ozaukee County, Wisconsin",71667,67.7,3,2789
0500000US55091,"Pepin County, Wisconsin",5896,64.9,2.6,409
0500000US55093,"Pierce County, Wisconsin",33964,71.1,2.6,2769
0500000US55095,"Polk County, Wisconsin",35159,63.7,4.1,2285
0500000US55097,"Portage County, Wisconsin",58322,67.4,3.7,5786
0500000US55099,"Price County, Wisconsin",11541,57.6,2.2,917
0500000US55101,"Racine County, Wisconsin",154976,64.2,4.8,12142
0500000US55103,"Richland County, Wisconsin",14104,61.2,2.7,1215
0500000US55105,"Rock County, Wisconsin",127975,66,5.6,11496
0500000US55107,"Rusk County, Wisconsin",11594,57.5,3.8,1087
0500000US55109,"St. Croix County, Wisconsin",68037,72.7,2.4,2071
0500000US55111,"Sauk County, Wisconsin",50731,69.4,3.2,3407
0500000US55113,"Sawyer County, Wisconsin",13461,56.9,5.8,1484
0500000US55115,"Shawano County, Wisconsin",33098,62.7,2.5,2001
0500000US55117,"Sheboygan County, Wisconsin",92386,67,3.6,4799
0500000US55119,"Taylor County, Wisconsin",16022,66.4,3.7,949
0500000US55121,"Trempealeau County, Wisconsin",22943,67.6,3,1235
0500000US55123,"Vernon County, Wisconsin",23460,59.1,2.7,2178
0500000US55125,"Vilas County, Wisconsin",18418,53.8,7.3,1887
0500000US55127,"Walworth County, Wisconsin",83565,67.3,4.2,7512
0500000US55129,"Washburn County, Wisconsin",13000,56.1,4.4,1055
0500000US55131,"Washington County, Wisconsin",108188,70,2.9,3536
0500000US55133,"Waukesha County, Wisconsin",322843,68.3,2.9,10250
0500000US55135,"Waupaca County, Wisconsin",42256,64.2,3.1,2699
0500000US55137,"Waushara County, Wisconsin",20185,54,4,1313
0500000US55139,"Winnebago County, Wisconsin",138852,65.6,3.3,11550
0500000US55141,"Wood County, Wisconsin",59130,64.1,3.8,3735
0500000US56001,"Albany County, Wyoming",32234,68.7,4.3,6382
0500000US56003,"Big Horn County, Wyoming",9218,59.3,5.1,764
0500000US56005,"Campbell County, Wyoming",35745,72.5,4.6,2710
0500000US56007,"Carbon County, Wyoming",12173,63.4,2.8,1018
0500000US56009,"Converse County, Wyoming",10868,66,4.7,608
0500000US56011,"Crook County, Wyoming",5785,61.8,3.5,296
0500000US56013,"Fremont County, Wyoming",31000,62.7,6,2845
0500000US56015,"Goshen County, Wyoming",10973,61.3,6.9,862
0500000US56017,"Hot Springs County, Wyoming",3839,61.2,2.5,396
0500000US56019,"Johnson County, Wyoming",6735,66.9,4,467
0500000US56021,"Laramie County, Wyoming",77505,67.3,5.3,5360
0500000US56023,"Lincoln County, Wyoming",14367,66.7,4.4,871
0500000US56025,"Natrona County, Wyoming",63369,68.6,4.6,4469
0500000US56027,"Niobrara County, Wyoming",2086,50.2,1.4,193
0500000US56029,"Park County, Wyoming",23980,63.1,3.4,1155
0500000US56031,"Platte County, Wyoming",7113,62.3,2.7,454
0500000US56033,"Sheridan County, Wyoming",24230,64.1,2.7,1065
0500000US56035,"Sublette County, Wyoming",7812,73.2,3.4,482
0500000US56037,"Sweetwater County, Wyoming",33529,69.6,5.2,2793
0500000US56039,"Teton County, Wyoming",18983,76.5,1.4,1175
0500000US56041,"Uinta County, Wyoming",15176,66.9,6.1,1222
0500000US56043,"Washakie County, Wyoming",6557,62.5,6.2,556
0500000US56045,"Weston County, Wyoming",5702,58,3.5,582
0500000US72001,"Adjuntas Municipio, Puerto Rico",14771,41.7,38.4,6173
0500000US72003,"Aguada Municipio, Puerto Rico",32149,42.2,14.3,11987
0500000US72005,"Aguadilla Municipio, Puerto Rico",44762,39,20.4,14401
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",21717,42.8,18.5,7156
0500000US72009,"Aibonito Municipio, Puerto Rico",19311,36.3,5.4,5857
0500000US72011,"A�asco Municipio, Puerto Rico",22936,43.5,12.9,6629
0500000US72013,"Arecibo Municipio, Puerto Rico",72712,38.4,17.6,21750
0500000US72015,"Arroyo Municipio, Puerto Rico",14587,28.9,12.1,6109
0500000US72017,"Barceloneta Municipio, Puerto Rico",19755,36.8,18.4,6985
0500000US72019,"Barranquitas Municipio, Puerto Rico",22970,32.9,13.3,9276
0500000US72021,"Bayam�n Municipio, Puerto Rico",153182,49.7,13.7,31452
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",40766,34.8,14,14195
0500000US72025,"Caguas Municipio, Puerto Rico",108527,49.8,13.8,26334
0500000US72027,"Camuy Municipio, Puerto Rico",26637,38.4,16,8807
0500000US72029,"Can�vanas Municipio, Puerto Rico",37095,50.1,23.4,11085
0500000US72031,"Carolina Municipio, Puerto Rico",131031,54,14.8,23132
0500000US72033,"Cata�o Municipio, Puerto Rico",20251,51.6,25.1,6185
0500000US72035,"Cayey Municipio, Puerto Rico",36828,42.3,8.9,10118
0500000US72037,"Ceiba Municipio, Puerto Rico",9819,40.9,11.9,2656
0500000US72039,"Ciales Municipio, Puerto Rico",13856,30.5,20,5268
0500000US72041,"Cidra Municipio, Puerto Rico",32835,44.9,16.9,9669
0500000US72043,"Coamo Municipio, Puerto Rico",32070,39.2,7.4,10789
0500000US72045,"Comer�o Municipio, Puerto Rico",15911,40.1,26.2,6594
0500000US72047,"Corozal Municipio, Puerto Rico",27707,41,30.2,10568
0500000US72049,"Culebra Municipio, Puerto Rico",1077,55.1,0.8,291
0500000US72051,"Dorado Municipio, Puerto Rico",30051,49.8,22,7247
0500000US72053,"Fajardo Municipio, Puerto Rico",26123,52.5,28.4,7295
0500000US72054,"Florida Municipio, Puerto Rico",9737,40.1,17.2,3384
0500000US72055,"Gu�nica Municipio, Puerto Rico",13699,35.9,30.1,5719
0500000US72057,"Guayama Municipio, Puerto Rico",34133,30.4,7.8,10963
0500000US72059,"Guayanilla Municipio, Puerto Rico",15401,39.3,22.7,5582
0500000US72061,"Guaynabo Municipio, Puerto Rico",75021,52.9,10.3,11988
0500000US72063,"Gurabo Municipio, Puerto Rico",37978,56.7,16.4,7719
0500000US72065,"Hatillo Municipio, Puerto Rico",33471,38.9,7,10032
0500000US72067,"Hormigueros Municipio, Puerto Rico",13665,45.6,23.1,3170
0500000US72069,"Humacao Municipio, Puerto Rico",44297,38.6,13.6,12862
0500000US72071,"Isabela Municipio, Puerto Rico",35266,37.5,18.4,13294
0500000US72073,"Jayuya Municipio, Puerto Rico",12001,35.6,22.2,5117
0500000US72075,"Juana D�az Municipio, Puerto Rico",37780,50.2,22,11408
0500000US72077,"Juncos Municipio, Puerto Rico",31845,48.1,27,11005
0500000US72079,"Lajas Municipio, Puerto Rico",19541,29.9,21.2,7802
0500000US72081,"Lares Municipio, Puerto Rico",21950,41.1,28.5,8200
0500000US72083,"Las Mar�as Municipio, Puerto Rico",6954,31.9,3.2,2557
0500000US72085,"Las Piedras Municipio, Puerto Rico",30899,41.6,18.3,8950
0500000US72087,"Lo�za Municipio, Puerto Rico",21400,48,27,7208
0500000US72089,"Luquillo Municipio, Puerto Rico",15290,49.3,25.2,4351
0500000US72091,"Manat� Municipio, Puerto Rico",32527,40.8,17.2,9661
0500000US72093,"Maricao Municipio, Puerto Rico",5130,29.4,12.5,2439
0500000US72095,"Maunabo Municipio, Puerto Rico",9142,33.4,27,2981
0500000US72097,"Mayag�ez Municipio, Puerto Rico",65310,39.4,26.8,21495
0500000US72099,"Moca Municipio, Puerto Rico",29994,40.9,26.5,11878
0500000US72101,"Morovis Municipio, Puerto Rico",25338,42.8,20.8,7994
0500000US72103,"Naguabo Municipio, Puerto Rico",21159,37.1,10.3,7059
0500000US72105,"Naranjito Municipio, Puerto Rico",23292,42.3,24.1,6948
0500000US72107,"Orocovis Municipio, Puerto Rico",17442,38.4,34.1,6963
0500000US72109,"Patillas Municipio, Puerto Rico",14326,34.9,19.2,5170
0500000US72111,"Pe�uelas Municipio, Puerto Rico",16637,40.2,23.9,6889
0500000US72113,"Ponce Municipio, Puerto Rico",117870,37.8,14.2,38470
0500000US72115,"Quebradillas Municipio, Puerto Rico",19760,39,11.8,6888
0500000US72117,"Rinc�n Municipio, Puerto Rico",12026,42.1,9.9,3093
0500000US72119,"R�o Grande Municipio, Puerto Rico",41955,51.6,23.3,10338
0500000US72121,"Sabana Grande Municipio, Puerto Rico",19044,36.3,17.4,6110
0500000US72123,"Salinas Municipio, Puerto Rico",23065,37.9,8.5,8157
0500000US72125,"San Germ�n Municipio, Puerto Rico",26709,33.5,7.6,8784
0500000US72127,"San Juan Municipio, Puerto Rico",288699,51.6,15.4,74820
0500000US72129,"San Lorenzo Municipio, Puerto Rico",31129,40.2,9.3,9377
0500000US72131,"San Sebasti�n Municipio, Puerto Rico",31318,37.1,25.9,10687
0500000US72133,"Santa Isabel Municipio, Puerto Rico",17672,47.4,8.4,5395
0500000US72135,"Toa Alta Municipio, Puerto Rico",59877,51.4,12.1,11528
0500000US72137,"Toa Baja Municipio, Puerto Rico",65614,52.1,17.5,14790
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",55696,52.3,6.7,10779
